11631.0,"[array([ 4.819983, 45.711913]), array([ 5.374677, 44.752213]), array([ 5.05669 , 44.715672]), array([ 4.891053, 44.882079]), array([ 5.142595, 44.777942])]"
11633.0,"[array([ 4.57972, 44.82139]), array([ 4.422503, 44.906012])]"
11634.0,"[array([-2.7270000e-02,  4.3580721e+01]), array([-2.889000e-02,  4.358083e+01])]"
11635.0,"[array([-2.889000e-02,  4.358083e+01]), array([-2.7270000e-02,  4.3580721e+01])]"
11636.0,"[array([-2.728200e-02,  4.350345e+01]), array([-2.889000e-02,  4.358083e+01])]"
11637.0,"[array([3.83830000e-02, 4.34636495e+01]), array([-2.889000e-02,  4.358083e+01])]"
11638.0,"[array([3.6246000e-02, 4.3287581e+01]), array([-2.889000e-02,  4.358083e+01])]"
11639.0,"[array([-2.889000e-02,  4.358083e+01]), array([ 0.0844  , 43.230329])]"
11640.0,"[array([ 0.0844  , 43.230329]), array([-2.889000e-02,  4.358083e+01])]"
11641.0,"[array([ 2.193409, 48.742623]), array([ 2.32129737, 48.8656925 ])]"
11642.0,"[array([ 1.04694, 49.67861]), array([ 0.91306, 49.82861])]"
11643.0,"[array([ 1.10028, 49.71806]), array([ 0.75306, 49.61694]), array([ 0.91306, 49.82861]), array([ 1.04694, 49.67861])]"
11648.0,"[array([ 1.98, 50.88]), array([ 1.863524, 50.938027])]"
11649.0,"[array([ 1.98, 50.88]), array([ 1.863524, 50.938027]), array([ 1.82472, 50.91694])]"
11654.0,"[array([-0.372229, 49.182979]), array([ 0.079829, 49.367772]), array([-0.116163, 49.2897  ]), array([-0.32183 , 49.176001]), array([-0.18972, 49.26167]), array([-0.115911, 49.292637]), array([ 0.081889, 49.366553]), array([-0.128709, 49.286792]), array([-0.116778, 49.293967]), array([-0.202601, 49.285024]), array([ 0.078026, 49.361797]), array([ 0.086028, 49.363634]), array([-0.20333, 49.27806])]"
11655.0,"[array([-0.4454, 38.9536]), array([-0.445  , 38.85417])]"
11656.0,"[array([-0.41696, 38.84789]), array([-0.38306, 38.87583]), array([-0.41722, 38.90333]), array([-0.445  , 38.85417]), array([-0.4454, 38.9536])]"
11662.0,"[array([ 1.831539, 48.055011]), array([ 1.820896, 47.940855])]"
11664.0,"[array([ 2.54917, 48.07222]), array([ 1.23972, 47.95667])]"
11668.0,"[array([ 3.060154, 50.630583]), array([ 3.03767, 50.62331]), array([ 3.061458, 50.633588]), array([ 3.061454, 50.633717]), array([ 3.062387, 50.622337]), array([ 3.057274, 50.627092]), array([ 2.993326, 50.648805]), array([ 3.054335, 50.623448]), array([ 3.060258, 50.633595]), array([ 3.058734, 50.624283]), array([ 3.020671, 50.629897]), array([ 3.023652, 50.637932]), array([ 2.993326, 50.648805])]"
11669.0,"[array([ 2.993326, 50.648805]), array([ 3.084877, 50.654574]), array([ 3.060252, 50.647299]), array([ 3.056195, 50.645212]), array([ 3.16402 , 50.609793]), array([ 3.168983, 50.667182]), array([ 3.122478, 50.651999]), array([ 3.117385, 50.638512])]"
11670.0,"[array([-2.889000e-02,  4.358083e+01]), array([ 0.0844  , 43.230329])]"
11679.0,"[array([ 2.13944, 47.92889]), array([ 1.90417, 47.90222])]"
11680.0,"[array([ 3.05528, 48.03917]), array([ 2.625  , 47.69806]), array([ 1.90417, 47.90222]), array([ 2.25194, 48.17194])]"
11681.0,"[array([ 1.59778, 47.80028]), array([ 1.63167, 47.77833]), array([ 1.90417, 47.90222])]"
11682.0,"[array([ 1.59778, 47.80028]), array([ 1.63167, 47.77833]), array([ 1.90417, 47.90222])]"
11689.0,"[array([ 3.057274, 50.627092]), array([ 3.020671, 50.629897]), array([ 3.03767, 50.62331]), array([ 3.056195, 50.645212]), array([ 3.059117, 50.640785]), array([ 2.993326, 50.648805]), array([ 3.060252, 50.647299]), array([ 3.047255, 50.630404]), array([ 3.03767, 50.62331]), array([ 3.060258, 50.633595]), array([ 3.061454, 50.633717]), array([ 3.061458, 50.633588]), array([ 3.064412, 50.626502]), array([ 3.168983, 50.667182]), array([ 2.993326, 50.648805])]"
11690.0,"[array([ 3.059117, 50.640785]), array([ 3.020671, 50.629897]), array([ 3.084877, 50.654574]), array([ 3.059117, 50.640785]), array([ 3.102807, 50.625214]), array([ 3.117385, 50.638512]), array([ 3.168983, 50.667182]), array([ 2.993326, 50.648805])]"
11691.0,"[array([ 2.993326, 50.648805]), array([ 3.03767, 50.62331]), array([ 3.047255, 50.630404]), array([ 3.060154, 50.630583]), array([ 3.060258, 50.633595]), array([ 3.062167, 50.627503]), array([ 3.061458, 50.633588]), array([ 3.064412, 50.626502]), array([ 3.048907, 50.624983]), array([ 3.057274, 50.627092]), array([ 2.993326, 50.648805])]"
11692.0,"[array([ 2.993326, 50.648805]), array([ 3.117385, 50.638512]), array([ 3.16402 , 50.609793]), array([ 3.122478, 50.651999]), array([ 3.168983, 50.667182]), array([ 3.022916, 50.629611]), array([ 3.020671, 50.629897]), array([ 3.060258, 50.633595]), array([ 3.056195, 50.645212]), array([ 3.058161, 50.644299]), array([ 3.060252, 50.647299]), array([ 3.084877, 50.654574])]"
11693.0,"[array([ 3.054335, 50.623448]), array([ 3.060154, 50.630583]), array([ 3.061458, 50.633588]), array([ 3.061454, 50.633717]), array([ 3.063262, 50.632803]), array([ 3.062387, 50.622337]), array([ 3.058734, 50.624283]), array([ 3.048907, 50.624983]), array([ 3.057274, 50.627092]), array([ 3.064412, 50.626502]), array([ 2.993326, 50.648805]), array([ 2.976807, 50.696373]), array([ 3.060154, 50.630583]), array([ 3.084877, 50.654574]), array([ 2.993326, 50.648805]), array([ 3.03767, 50.62331])]"
11695.0,"[array([ 2.20917, 48.1625 ]), array([ 2.34972, 48.74833])]"
11696.0,"[array([ 2.20917, 48.1625 ]), array([ 2.34972, 48.74833])]"
11698.0,"[array([ 4.709814, 47.312447]), array([ 4.914597, 47.543884]), array([ 4.943366, 47.406221]), array([ 5.138234, 47.304849]), array([ 5.11417, 47.24056]), array([ 5.073796, 47.296299]), array([ 5.015833, 47.30934 ]), array([ 4.9826246, 47.3060863]), array([ 5.02683 , 47.317848]), array([ 5.01112 , 47.332449]), array([ 5.022848, 47.330444]), array([ 5.028354, 47.349031]), array([ 5.049432, 47.327347]), array([ 5.044293, 47.335269]), array([ 5.115383, 47.528738]), array([ 5.08083, 47.59806])]"
11699.0,"[array([ 2.993326, 50.648805]), array([ 3.060252, 50.647299]), array([ 3.059117, 50.640785]), array([ 3.095886, 50.624207]), array([ 3.117385, 50.638512]), array([ 3.168983, 50.667182]), array([ 3.056195, 50.645212])]"
11702.0,"[array([ 4.914597, 47.543884]), array([ 4.709814, 47.312447]), array([ 4.943366, 47.406221]), array([ 5.138234, 47.304849]), array([ 5.11417, 47.24056]), array([ 5.073796, 47.296299]), array([ 5.015833, 47.30934 ]), array([ 4.9826246, 47.3060863]), array([ 5.02683 , 47.317848]), array([ 5.01112 , 47.332449]), array([ 5.022848, 47.330444]), array([ 5.028354, 47.349031]), array([ 5.049432, 47.327347]), array([ 5.044293, 47.335269]), array([ 5.115383, 47.528738]), array([ 5.08083, 47.59806])]"
11705.0,"[array([ 2.993326, 50.648805]), array([ 3.03767, 50.62331]), array([ 3.047255, 50.630404]), array([ 3.060154, 50.630583]), array([ 3.060258, 50.633595]), array([ 3.061454, 50.633717]), array([ 3.048907, 50.624983]), array([ 3.064412, 50.626502]), array([ 3.057274, 50.627092]), array([ 3.023652, 50.637932])]"
11717.0,"[array([ 2.993326, 50.648805]), array([ 3.054335, 50.623448]), array([ 3.060154, 50.630583]), array([ 3.03767, 50.62331]), array([ 3.047255, 50.630404]), array([ 3.061458, 50.633588]), array([ 3.061454, 50.633717]), array([ 3.064412, 50.626502]), array([ 3.048907, 50.624983]), array([ 3.057274, 50.627092])]"
11719.0,"[array([ 2.993326, 50.648805]), array([ 3.060154, 50.630583]), array([ 3.03767, 50.62331]), array([ 3.057274, 50.627092]), array([ 3.054335, 50.623448]), array([ 3.060258, 50.633595]), array([ 3.062387, 50.622337]), array([ 3.020671, 50.629897]), array([ 3.063262, 50.632803]), array([ 3.061458, 50.633588]), array([ 3.061454, 50.633717]), array([ 3.058734, 50.624283]), array([ 3.048907, 50.624983])]"
11727.0,"[array([ 2.993326, 50.648805]), array([ 3.060154, 50.630583]), array([ 3.03767, 50.62331]), array([ 3.047255, 50.630404]), array([ 3.048907, 50.624983]), array([ 3.060258, 50.633595]), array([ 3.061458, 50.633588]), array([ 3.061454, 50.633717]), array([ 3.063262, 50.632803]), array([ 3.058871, 50.62879 ]), array([ 3.064412, 50.626502]), array([ 3.057274, 50.627092])]"
11728.0,"[array([ 2.993326, 50.648805]), array([ 3.03767, 50.62331]), array([ 3.057274, 50.627092]), array([ 3.054335, 50.623448]), array([ 3.060154, 50.630583]), array([ 3.058734, 50.624283]), array([ 3.062387, 50.622337]), array([ 3.061458, 50.633588]), array([ 3.061454, 50.633717]), array([ 3.048907, 50.624983]), array([ 3.020671, 50.629897])]"
11729.0,"[array([ 2.993326, 50.648805]), array([ 3.060154, 50.630583]), array([ 3.054335, 50.623448]), array([ 3.047255, 50.630404]), array([ 3.060258, 50.633595]), array([ 3.061454, 50.633717]), array([ 3.064412, 50.626502]), array([ 3.057274, 50.627092]), array([ 3.048907, 50.624983]), array([ 3.023652, 50.637932]), array([ 3.027156, 50.635916])]"
11730.0,"[array([ 1.43, 48.96]), array([ 1.1525 , 49.02333]), array([ 0.59833, 49.08861]), array([ 0.51389, 49.35417]), array([ 1.00833, 49.28583]), array([ 1.16556, 49.21528])]"
11731.0,"[array([-1.559806, 47.019438]), array([-1.522098, 46.984993]), array([-1.58147 , 47.010925]), array([-1.580381, 47.011718])]"
11733.0,"[array([-1.559806, 47.019438]), array([-1.627472, 47.032089])]"
11734.0,"[array([-1.580381, 47.011718]), array([-1.58147 , 47.010925]), array([-1.627472, 47.032089]), array([-1.559806, 47.019438]), array([-1.60892 , 47.092032]), array([-1.435881, 47.032311]), array([-1.522098, 46.984993]), array([-1.726472, 47.054165])]"
11735.0,"[array([-1.559806, 47.019438]), array([-1.54196 , 47.187975]), array([-1.512778, 47.184301]), array([-1.50877 , 47.207733])]"
11736.0,"[array([-2.39056, 47.42917]), array([-2.42917, 47.32806]), array([-2.3175 , 47.44889]), array([-2.15889, 47.48222])]"
11737.0,"[array([-1.035536, 46.914472]), array([-1.405872, 46.672025]), array([-1.42778, 46.66972])]"
11738.0,"[array([-1.110047, 46.717305]), array([-1.01361, 46.87111])]"
11739.0,"[array([ 4.819983, 45.711913]), array([ 4.783068, 44.82922 ]), array([ 5.374677, 44.752213]), array([ 4.891053, 44.882079]), array([ 4.891053, 44.882079]), array([ 4.890779, 44.933829])]"
11741.0,"[array([ 6.819183, 48.072725]), array([ 6.412762, 48.049851])]"
11743.0,"[array([ 1.46194, 48.45306]), array([ 1.470752, 48.4533  ]), array([ 1.515916, 48.437619])]"
11748.0,"[array([ 2.993326, 50.648805]), array([ 3.084877, 50.654574]), array([ 3.058161, 50.644299]), array([ 3.056195, 50.645212]), array([ 3.16402 , 50.609793]), array([ 3.117385, 50.638512]), array([ 3.122478, 50.651999]), array([ 3.168983, 50.667182]), array([ 3.117385, 50.638512]), array([ 3.056195, 50.645212]), array([ 3.061458, 50.633588])]"
11749.0,"[array([ 2.993326, 50.648805]), array([ 3.060154, 50.630583]), array([ 3.03767, 50.62331]), array([ 3.054335, 50.623448]), array([ 3.062387, 50.622337]), array([ 3.060258, 50.633595]), array([ 3.061458, 50.633588]), array([ 3.063262, 50.632803]), array([ 3.020671, 50.629897]), array([ 3.056195, 50.645212]), array([ 3.117385, 50.638512]), array([ 3.061458, 50.633588])]"
11753.0,"[array([ 3.060154, 50.630583]), array([ 3.054335, 50.623448]), array([ 3.057274, 50.627092]), array([ 3.03767, 50.62331]), array([ 3.062387, 50.622337]), array([ 3.061458, 50.633588]), array([ 3.060258, 50.633595]), array([ 3.061454, 50.633717]), array([ 3.063262, 50.632803]), array([ 3.058734, 50.624283]), array([ 3.048907, 50.624983]), array([ 3.064412, 50.626502]), array([ 2.993326, 50.648805])]"
11756.0,"[array([ 3.057274, 50.627092]), array([ 3.03767, 50.62331]), array([ 2.993326, 50.648805]), array([ 3.048907, 50.624983]), array([ 3.054335, 50.623448]), array([ 3.062387, 50.622337]), array([ 3.058734, 50.624283]), array([ 3.020671, 50.629897])]"
11758.0,"[array([-0.745385, 42.977529]), array([-0.4125 , 43.53583])]"
11759.0,"[array([-0.745385, 42.977529]), array([-0.4125 , 43.53583])]"
11763.0,"[array([-0.745385, 42.977529]), array([-0.88694, 43.22417])]"
11765.0,"[array([ 5.465848, 43.330517]), array([ 4.84139, 45.75889])]"
11785.0,"[array([ 5.6825 , 44.58972]), array([ 6.33333, 44.66667]), array([ 6.635  , 44.89583]), array([ 6.07778, 44.55861])]"
11798.0,"[array([ 4.819983, 45.711913]), array([ 4.891053, 44.882079])]"
11799.0,"[array([ 5.45278, 44.615  ]), array([ 4.891053, 44.882079]), array([ 4.890779, 44.933829]), array([ 5.05669 , 44.715672]), array([ 5.024171, 44.475615]), array([ 5.142595, 44.777942]), array([ 5.06222, 44.64583]), array([ 5.33361, 44.8025 ]), array([ 5.00833, 44.53028]), array([ 5.374677, 44.752213]), array([ 4.891053, 44.882079])]"
11800.0,"[array([-1.05754 , 46.804826]), array([-0.63278, 47.47556])]"
11806.0,"[array([-1.1087799, 43.4322477]), array([-0.77083, 43.48806]), array([-0.92639, 43.47083]), array([-0.93972, 43.39944])]"
11815.0,"[array([ 5.214818, 45.102356]), array([ 5.057184, 45.05038 ])]"
11817.0,"[array([-1.773701, 46.498927]), array([-1.732551, 46.49388 ])]"
11821.0,"[array([ 1.302055, 49.150231]), array([ 2.32129737, 48.8656925 ])]"
11822.0,"[array([ 2.757448, 50.200637]), array([ 2.01472, 50.57667])]"
11831.0,"[array([ 0.824215, 44.130944]), array([ 1.436936, 43.618427]), array([ 1.444898, 43.611175]), array([ 1.444253, 43.599817]), array([ 1.447506, 43.584983]), array([ 1.432906, 43.595323]), array([ 1.450028, 43.606258]), array([ 1.466767, 43.585138]), array([ 1.467757, 43.592169]), array([ 1.51439 , 43.585534]), array([ 1.500502, 43.639124]), array([ 1.463345, 43.633314]), array([ 1.423943, 43.621974]), array([ 1.397415, 43.607602]), array([ 1.406531, 43.603533]), array([ 1.388019, 43.642814]), array([ 1.336323, 43.648735]), array([ 1.305927, 43.609654]), array([ 1.302286, 43.602447]), array([ 1.297328, 43.565768]), array([ 1.348605, 43.576204]), array([ 1.40872 , 43.676691])]"
11838.0,"[array([ 1.29, 43.77]), array([ 1.388019, 43.642814]), array([ 1.436936, 43.618427]), array([ 1.301785, 43.757319]), array([ 1.463345, 43.633314]), array([ 1.500502, 43.639124])]"
11839.0,"[array([ 1.318098, 43.598822]), array([ 1.305927, 43.609654]), array([ 1.261856, 43.602633]), array([ 1.463345, 43.633314]), array([ 1.397415, 43.607602]), array([ 1.500502, 43.639124])]"
11840.0,"[array([ 0.4 , 43.51]), array([-0.04528, 43.095  ]), array([ 0.07444, 43.23278]), array([ 0.38472, 43.12389]), array([ 0.56889, 43.08472]), array([ 0.72333, 43.10806]), array([ 0.997534, 43.193452]), array([ 1.40985 , 43.537725]), array([ 1.51439 , 43.585534]), array([ 1.297328, 43.565768]), array([ 1.500502, 43.639124]), array([ 1.348605, 43.576204]), array([ 1.302286, 43.602447]), array([ 1.388019, 43.642814])]"
11846.0,"[array([ 5.214818, 45.102356]), array([ 2.9330395, 45.5116495])]"
11852.0,"[array([ 4.9325, 47.54  ]), array([ 4.27528, 46.43444])]"
11857.0,"[array([-0.37056, 49.18222]), array([ 0.18389, 49.28556]), array([ 0.22556, 49.14556]), array([-0.19333, 48.89222]), array([-0.88917, 48.83861]), array([-0.80528, 49.09028])]"
11859.0,"[array([ 2.294198, 48.779169]), array([ 2.308067, 48.773228]), array([ 2.308661, 48.768618])]"
11862.0,"[array([ 6.99285 , 43.635646]), array([ 6.97833, 43.72028])]"
11863.0,"[array([-0.82, 49.01]), array([-0.5521, 48.8488]), array([-0.317225, 49.168317]), array([-0.393258, 49.173177]), array([-0.360399, 49.181765]), array([-0.356376, 49.163041]), array([-0.360086, 49.188427]), array([-0.679827, 49.274106]), array([-1.084186, 49.099113])]"
11864.0,"[array([-0.925078, 48.921584]), array([-0.37056, 49.18222])]"
11866.0,"[array([ 1.40872 , 43.676691]), array([ 1.6375 , 43.15444]), array([ 1.458881, 43.363191]), array([ 1.33561 , 43.478951]), array([ 1.40985 , 43.537725]), array([ 1.388019, 43.642814]), array([ 1.336323, 43.648735]), array([ 1.463345, 43.633314]), array([ 1.500502, 43.639124]), array([ 1.499785, 43.510842])]"
11867.0,"[array([ 1.463345, 43.633314])]"
11871.0,"[array([ 2.60028, 47.92167]), array([ 2.741973, 48.003617]), array([ 2.77028, 47.97306])]"
11872.0,"[array([ 2.60028, 47.92167]), array([ 2.741973, 48.003617]), array([ 2.77028, 47.97306])]"
11873.0,"[array([ 1.86778, 47.88083]), array([ 1.915823, 47.842781]), array([ 1.919165, 47.845673])]"
11874.0,"[array([ 1.07611, 48.04056]), array([ 1.06556, 47.79278]), array([ 1.32722, 47.59306])]"
11875.0,"[array([ 1.07611, 48.04056]), array([ 1.06556, 47.79278]), array([ 1.32722, 47.59306])]"
11876.0,"[array([ 0.710529, 48.439362]), array([ 2.387806, 48.871727]), array([ 2.365726, 48.870199]), array([ 2.331308, 48.851453])]"
11877.0,"[array([ 2.46833, 47.9075 ]), array([ 2.7325 , 47.99694])]"
11878.0,"[array([ 2.46833, 47.9075 ]), array([ 2.7325 , 47.99694])]"
11879.0,"[array([ 1.664497, 43.390789]), array([ 1.69833, 43.43139]), array([ 1.455618, 43.557557]), array([ 1.460782, 43.596742]), array([ 1.416702, 43.570823]), array([ 1.446174, 43.642659]), array([ 1.406113, 43.603528]), array([ 1.364099, 43.666312]), array([ 1.325286, 43.577413]), array([ 1.186464, 43.512074]), array([ 1.324282, 43.461538]), array([ 1.71583, 43.36111]), array([ 1.683877, 43.390385])]"
11880.0,"[array([ 1.344515, 43.536188]), array([ 1.325247, 43.515921]), array([ 1.71583, 43.36111])]"
11881.0,"[array([ 1.452704, 43.573313]), array([ 1.4442  , 43.602997]), array([ 1.437183, 43.616859]), array([ 1.433408, 43.598239]), array([ 1.441466, 43.599524]), array([ 1.577373, 43.450105]), array([ 1.71583, 43.36111])]"
11882.0,"[array([ 1.708772, 43.398715]), array([ 1.71583, 43.36111])]"
11883.0,"[array([ 1.480139, 43.579577]), array([ 1.390875, 43.608223]), array([ 1.372881, 43.417552]), array([ 1.470527, 43.350932]), array([ 1.71583, 43.36111])]"
11884.0,"[array([ 1.664497, 43.390789]), array([ 1.71583, 43.36111])]"
11885.0,"[array([ 1.71583, 43.36111]), array([ 1.45917, 43.52806]), array([ 1.47556, 43.54611])]"
11886.0,"[array([ 1.71583, 43.36111]), array([ 1.95389, 43.31806])]"
11887.0,"[array([ 1.95389, 43.31806]), array([ 1.71583, 43.36111])]"
11888.0,"[array([ 1.716848, 43.399337]), array([ 1.71583, 43.36111]), array([ 1.719774, 43.400335])]"
11889.0,"[array([ 1.71583, 43.36111]), array([ 1.59694, 43.43722])]"
11890.0,"[array([ 1.462785, 43.550101]), array([ 1.540338, 43.580939]), array([ 1.452704, 43.573313]), array([ 1.429739, 43.638644]), array([ 1.325286, 43.577413]), array([ 1.71583, 43.36111]), array([ 1.533622, 43.62839 ])]"
11895.0,"[array([ 2.98333, 49.77194]), array([ 2.15167, 49.74056]), array([ 1.77917, 49.84417]), array([ 1.98417, 49.77583]), array([ 1.94333, 49.965  ])]"
11896.0,"[array([ 2.98333, 49.77194]), array([ 2.70278, 49.81417]), array([ 1.98417, 49.77583]), array([ 1.77917, 49.84417])]"
11897.0,"[array([ 2.98333, 49.77194]), array([ 2.66, 50.  ])]"
11898.0,"[array([ 2.98333, 49.77194]), array([ 2.80417, 49.81556])]"
11899.0,"[array([ 1.71583, 43.36111]), array([ 1.683877, 43.390385]), array([ 1.664497, 43.390789]), array([ 1.69833, 43.43139]), array([ 1.455618, 43.557557]), array([ 1.460782, 43.596742]), array([ 1.416702, 43.570823]), array([ 1.446174, 43.642659]), array([ 1.406113, 43.603528]), array([ 1.364099, 43.666312]), array([ 1.325286, 43.577413]), array([ 1.186464, 43.512074]), array([ 1.324282, 43.461538])]"
11900.0,"[array([ 1.65024 , 43.395738]), array([ 1.71583, 43.36111])]"
11901.0,"[array([ 1.480139, 43.579577]), array([ 1.452704, 43.573313]), array([ 1.441466, 43.599524]), array([ 1.413807, 43.600665]), array([ 1.447487, 43.60503 ]), array([ 1.325247, 43.515921]), array([ 1.71583, 43.36111])]"
11902.0,"[array([ 1.437183, 43.616859]), array([ 1.71583, 43.36111]), array([ 1.325286, 43.577413]), array([ 1.786131, 43.366508]), array([ 1.483215, 43.634559]), array([ 1.344515, 43.536188]), array([ 1.324282, 43.461538]), array([ 1.470527, 43.350932]), array([ 1.440831, 43.611367])]"
11903.0,"[array([ 1.71583, 43.36111]), array([ 1.96, 43.31])]"
11904.0,"[array([ 1.71583, 43.36111]), array([ 1.460782, 43.596742]), array([ 1.429739, 43.638644])]"
11905.0,"[array([ 1.71583, 43.36111]), array([ 1.65024 , 43.395738])]"
11906.0,"[array([ 5.34194, 48.85917]), array([ 5.52361, 48.90111]), array([ 5.39, 49.16]), array([ 5.39, 49.16])]"
11907.0,"[array([-0.695574, 45.727348]), array([-1.018821, 45.633912]), array([-1.017878, 45.625431]), array([-1.011532, 45.617539]), array([-1.003483, 45.621245]), array([-0.997994, 45.63094 ]), array([-0.986995, 45.63188 ]), array([-0.839368, 45.5788  ]), array([-0.927   , 45.676288]), array([-1.046777, 45.646585]), array([-1.049303, 45.64027 ])]"
11908.0,"[array([ 1.71583, 43.36111]), array([ 1.460782, 43.596742]), array([ 1.429739, 43.638644])]"
11909.0,"[array([-0.695574, 45.727348]), array([-0.997994, 45.63094 ]), array([-0.927   , 45.676288]), array([-0.986995, 45.63188 ]), array([-1.003483, 45.621245]), array([-1.011532, 45.617539]), array([-1.046777, 45.646585]), array([-1.017878, 45.625431]), array([-1.018821, 45.633912]), array([-1.049303, 45.64027 ])]"
11910.0,"[array([-0.695574, 45.727348]), array([-0.652913, 45.736078]), array([-0.635837, 45.745934]), array([-0.612913, 45.748984]), array([-0.633552, 45.749267]), array([-0.643297, 45.737025]), array([-0.642826, 45.755816]), array([-0.663558, 45.721445]), array([-0.652816, 45.748779]), array([-0.650742, 45.729125]), array([-0.616868, 45.734613])]"
11911.0,"[array([-0.695574, 45.727348]), array([-0.633552, 45.749267]), array([-0.612913, 45.748984]), array([-0.652913, 45.736078]), array([-0.635837, 45.745934]), array([-0.652816, 45.748779]), array([-0.616868, 45.734613]), array([-0.642826, 45.755816]), array([-0.643297, 45.737025]), array([-0.663558, 45.721445]), array([-0.650742, 45.729125])]"
11913.0,"[array([ 1.727025, 43.383722]), array([ 1.71583, 43.36111])]"
11914.0,"[array([ 1.71583, 43.36111]), array([ 1.483215, 43.634559])]"
11915.0,"[array([ 1.71583, 43.36111]), array([ 1.683877, 43.390385]), array([ 1.664497, 43.390789]), array([ 1.69833, 43.43139]), array([ 1.455618, 43.557557]), array([ 1.460782, 43.596742]), array([ 1.416702, 43.570823]), array([ 1.446174, 43.642659]), array([ 1.406113, 43.603528]), array([ 1.364099, 43.666312]), array([ 1.325286, 43.577413]), array([ 1.186464, 43.512074]), array([ 1.324282, 43.461538])]"
11916.0,"[array([ 1.462785, 43.550101]), array([ 1.416702, 43.570823]), array([ 1.437183, 43.616859]), array([ 1.71583, 43.36111]), array([ 1.441466, 43.599524]), array([ 1.452704, 43.573313]), array([ 1.4442  , 43.602997]), array([ 1.325286, 43.577413]), array([ 1.318098, 43.598822]), array([ 1.708772, 43.398715]), array([ 1.65024 , 43.395738])]"
11917.0,"[array([ 2.579793, 48.071926]), array([ 2.312483, 48.889988])]"
11918.0,"[array([-0.695574, 45.727348]), array([-0.663558, 45.721445]), array([-0.650742, 45.729125]), array([-0.643297, 45.737025]), array([-0.652913, 45.736078]), array([-0.616868, 45.734613]), array([-0.612913, 45.748984]), array([-0.635837, 45.745934]), array([-0.633552, 45.749267]), array([-0.642826, 45.755816]), array([-0.652816, 45.748779])]"
11919.0,"[array([ 1.71583, 43.36111]), array([ 1.59694, 43.43722])]"
11920.0,"[array([ 1.71583, 43.36111]), array([ 1.704768, 43.398134]), array([ 1.480139, 43.579577]), array([ 1.390875, 43.608223]), array([ 1.390875, 43.608223]), array([ 1.325247, 43.515921])]"
11921.0,"[array([-0.695574, 45.727348]), array([-0.927   , 45.676288]), array([-0.986995, 45.63188 ]), array([-0.997994, 45.63094 ]), array([-1.003483, 45.621245]), array([-1.011532, 45.617539]), array([-1.017878, 45.625431]), array([-1.018821, 45.633912]), array([-1.049303, 45.64027 ]), array([-1.046777, 45.646585])]"
11926.0,"[array([-0.80528, 49.09028]), array([-0.35306, 49.13833]), array([-1.35694, 48.68444]), array([-1.44528, 49.04528]), array([-1.09167, 49.11444]), array([-0.32639, 49.20361]), array([-0.32111, 49.17389]), array([-0.37056, 49.18222])]"
11927.0,"[array([-0.80528, 49.09028]), array([-1.09167, 49.11444]), array([-1.44528, 49.04528])]"
11928.0,"[array([-0.80528, 49.09028]), array([-0.35306, 49.13833]), array([-0.32111, 49.17389]), array([-0.37056, 49.18222]), array([-0.32639, 49.20361])]"
11929.0,"[array([-0.925078, 48.921584]), array([ 2.34972, 48.74833]), array([ 2.070569, 49.430768]), array([ 2.302877, 48.841905]), array([ 2.372267, 48.856821])]"
11941.0,"[array([ 3.00472, 48.69083]), array([ 2.38778, 48.81389])]"
11945.0,"[array([-0.887353, 45.734064]), array([-0.99861, 45.60528]), array([-1.08833, 45.64333]), array([-1.02833, 45.70972]), array([-0.89722, 45.64139]), array([-1.14167, 45.76944]), array([-1.06944, 45.73167]), array([-0.94361, 45.72611]), array([-1.04306, 45.62306])]"
11947.0,"[array([-0.994561, 45.632728]), array([-0.887353, 45.734064])]"
11949.0,"[array([-0.887353, 45.734064]), array([-1.04306, 45.62306]), array([-0.99861, 45.60528]), array([-0.89722, 45.64139]), array([-1.08833, 45.64333]), array([-1.14167, 45.76944]), array([-1.06944, 45.73167]), array([-1.02833, 45.70972]), array([-0.94361, 45.72611])]"
11950.0,"[array([-0.887353, 45.734064]), array([-0.994561, 45.632728])]"
11951.0,"[array([-0.695574, 45.727348]), array([-0.927   , 45.676288]), array([-0.986995, 45.63188 ]), array([-0.997994, 45.63094 ]), array([-1.003483, 45.621245]), array([-1.011532, 45.617539]), array([-1.017878, 45.625431]), array([-1.018821, 45.633912]), array([-1.049303, 45.64027 ]), array([-1.046777, 45.646585])]"
11952.0,"[array([-0.695574, 45.727348]), array([-0.663558, 45.721445]), array([-0.650742, 45.729125]), array([-0.643297, 45.737025]), array([-0.652913, 45.736078]), array([-0.616868, 45.734613]), array([-0.612913, 45.748984]), array([-0.635837, 45.745934]), array([-0.633552, 45.749267]), array([-0.642826, 45.755816]), array([-0.652816, 45.748779])]"
11955.0,"[array([-0.68972, 45.45583]), array([-1.117753, 46.174014]), array([-1.160307, 46.17465 ]), array([-1.099258, 46.104933]), array([-0.952358, 46.055541]), array([-0.957722, 45.945429]), array([-1.139085, 45.754883]), array([-1.0396  , 45.629093]), array([-1.046777, 45.646585]), array([-1.084641, 45.653028]), array([-0.985509, 45.584728]), array([-1.017878, 45.625431]), array([-0.99077 , 45.611988])]"
11956.0,"[array([-0.68972, 45.45583]), array([-1.117753, 46.174014]), array([-1.160307, 46.17465 ]), array([-1.099258, 46.104933]), array([-0.952358, 46.055541]), array([-0.957722, 45.945429])]"
